,Unnamed: 0,newsId,newsTitle,newsTime,ccyName,sentimentScore,lastUpdateTime,sentiment,body,subjects,takeSequence,messageType,is_central_bank,is_political,and_filter,or_filter,EUR_sent,10m_Increase
465,2984,a9dd42b63d6aadd8402befcee3fe5a61,UK PM May says doesn't want to see Ireland Brexit backstop used,2018-10-15 23:04:04,EUR,0.0,2018-10-15 23:05:37,"{'EUR': 'Neutral', 'GBP': 'Neutral'}","    LONDON, Oct 15 (Reuters) - British Prime Minister Theresa
May said she wanted to have a new customs arrangement in place
with the European Union by the end of December 2021, but ideally
would like it to come in sooner so that a backstop arrangement
would never have to be used.
    

 (Reporting by Kylie MacLellan, writing by William James)
 ((william.james@thomsonreuters.com; +44 207 542 3374; Reuters
Messaging: william.james.thomsonreuters.com@reuters.net))","['G:7J', 'G:3', 'G:A', 'M:K', 'M:N', 'M:C', 'M:1L', 'M:4', 'M:R', 'M:E7', 'A:9', 'G:A7', 'G:6X', 'M:G', 'E:6G', 'M:DU', 'G:AL', 'M:N5', 'a1312cat:c', 'M:1QD', 'N2:GB', 'N2:WEU', 'N2:EUROP', 'N2:EU', 'N2:POL', 'N2:DIP', 'N2:NEWS1', 'N2:IMM', 'N2:TRD', 'N2:GEN', 'N2:FRX', 'N2:GBNI', 'N2:IE', 'N2:VOTE', 'N2:BRXT', 'N2:INTAG', 'N2:EZC', 'N2:CIV', 'N2:LEN']",1,2,False,True,False,True,Neutral,0.000260000000000149
466,3013,d0b676e988d874f72e13aa1597410121,BREAKINGVIEWS-The Exchange: Anshu Jain,2018-10-16 4:01:37,EUR,0.0,2018-10-16 4:01:52,{'EUR': 'Neutral'}," (The author is a Reuters Breakingviews columnist.  The opinions
expressed are his own.)
    By Rob Cox
    NEW YORK, Oct 15 (Reuters Breakingviews) - Deutsche Bank was
credited with coming through the 2008 crisis in better shape
than many of its rivals. Jain, who rose from running the German
lender’s global markets business to eventually become CEO,
stopped by Times Square to speak with Rob Cox about the state of
finance.
    Listen to the podcast http://bit.ly/2OoZYns
    On Twitter https://twitter.com/rob1cox
             
    - For previous columns by the author, Reuters customers can
click on [COX/]
    - SIGN UP FOR BREAKINGVIEWS EMAIL ALERTS http://bit.ly/BVsubscribe
 

 (Editing by Ben Kellerman and Martin Langfield)
 ((rob.cox@thomsonreuters.com; Reuters Messaging:
rob.cox.thomsonreuters.com@reuters.net))","['A:2', 'B:125', 'G:6J', 'M:4C', 'M:NP', 'M:P8', 'M:Z', 'B:261', 'B:128', 'E:D', 'M:1PN', 'M:Y', 'A:N', 'B:263', 'E:E', 'A:5', 'B:1615', 'G:3D', 'B:1649', 'G:3', 'B:262', 'B:126', 'B:127', 'B:130', 'B:211', 'E:1', 'G:A', 'G:AL', 'G:B', 'G:4', 'G:9', 'M:8', 'R:DBKGn.DE', 'P:4295869482', 'a1312cat:k', 'M:1QD', 'N2:DBT', 'N2:FINS08', 'N2:US', 'N2:BRV', 'N2:REP', 'N2:CLM', 'N2:CMPNY', 'N2:FINS', 'N2:BNKS', 'N2:REGS', 'N2:BRVF', 'N2:FED', 'N2:GVD', 'N2:INVBIS', 'N2:MNGISS', 'N2:FUND', 'N2:BNKS1', 'N2:DE', 'N2:EXCA', 'N2:WEU', 'N2:BISV', 'N2:BISV08', 'N2:BSVC', 'N2:INVS08', 'N2:FNMKT', 'N2:BACT', 'N2:EUROP', 'N2:EZC', 'N2:CEEU', 'N2:AMERS', 'N2:NAMER', 'N2:CEN', 'N2:XRNP', 'N2:XPCO', 'N2:XDNP', 'N2:XPMF', 'N2:LEN']",1,2,True,False,False,True,Neutral,0.00015999999999993797
467,3014,e2d0d9bc2d18c644200b7911c45a28ca,"Italy budget lowers pension age, has basic income for poor - ministers",2018-10-16 4:01:37,EUR,0.0,2018-10-16 4:01:52,{'EUR': 'Neutral'},"    ROME, Oct 15 (Reuters) - Italy's 2019 budget approved by the
cabinet on Monday includes a basic income for the poor, lowers
the retirement age and offers a partial amnesty to settle tax
disputes, Prime Minister Giuseppe Conte and his top ministers
told reporters on Monday.
    Speaking after the cabinet signed off on the budget bill,
Deputy Prime Minister Luigi Di Maio said the basic income to
relieve poverty would kick off within the first quarter of the
year.
    Economy Minister Giovanni Tria denied reports that he
planned to resign after the budget has been approved by
parliament, and said he was confident he could explain the
expansionary package to a worried European Commission.
    ""The idea that this budget can blow up Europe is totally
unfounded,"" he said.
    

 (Reporting by Giuseppe Fonte, writing by Gavin Jones)
 ((gavin.jones@thomsonreuters.com; +39 06 8522 4232;))","['M:C', 'M:K', 'G:3', 'G:A', 'M:N', 'E:B', 'G:5J', 'M:E9', 'A:N', 'A:2', 'G:AL', 'G:B4', 'M:1P3', 'M:X', 'E:5', 'M:DU', 'M:E7', 'a1312cat:f', 'M:1QD', 'N2:DIP', 'N2:EU', 'N2:WEU', 'N2:EUROP', 'N2:POL', 'N2:PLCY', 'N2:IT', 'N2:GFIN', 'N2:GVD', 'N2:DBT', 'N2:EZC', 'N2:EZ', 'N2:BRU', 'N2:TAX', 'N2:MCE', 'N2:INTAG', 'N2:GEN', 'N2:LEN']",1,2,False,True,False,True,Neutral,0.00015999999999993797
468,3019,c7df5ab0103fd9b589aee6a6a5ea10f9,"UPDATE 3-Italy approves deficit-hiking budget, awaits EU's verdict",2018-10-16 5:07:27,EUR,0.29161,2018-10-16 5:07:36,{'EUR': 'Neutral'},"    * Budget raises deficit target for next year
    * European Commission has criticised fiscal plan
    * Econ. Minister says can justify higher spend to Brussels
    * Budget lowers retirement age, boosts welfare 

 (Recasts after budget approval, adds quotes, background)
    By Giuseppe Fonte and Angelo Amante
    ROME, Oct 15 (Reuters) - The Italian cabinet on Monday
signed off on an expansionary 2019 budget, boosting welfare
spending, cutting the retirement age and hiking the deficit to
set up a showdown with authorities in Brussels over compliance
with EU rules.
     The government of the right-wing League and the
anti-establishment 5-Star Movement had already issued the
financial framework for the budget, raising the target for next
year's deficit to 2.4 percent of gross domestic product.
[nL8N1WL29P]
    That is comfortably below the EU's 3 percent ceiling, but up
sharply from a targeted 1.8 percent this year, unnerving
financial markets and contravening EU regulations that call on
Italy and similarly highly indebted countries to narrow the
deficit steadily towards zero.
    So far, the reaction from Brussels has been irate, with EU
commissioners threatening to reject the package before formally
receiving it, and triggering a war of words with Rome.
    The Commission will now assess the fiscal framework - a
separate document from the budget law - over two weeks, and
could dismiss it and ask Rome to draw up a new one. The EU
executive has never taken this step since it was given beefed-up
powers in 2013.
    The League and 5-Star say they will not backtrack, arguing
that their big-spending budget is needed to boost growth and
tackle rising poverty in the euro zone's third largest but most
sluggish economy.
    ""This budget keeps the government's promises while keeping
public accounts in order,"" Prime Minister Giuseppe Conte told
reporters after the cabinet meeting, flanked by his top
ministers.
    Its key measures include a basic income for the poor, a
partial amnesty for citizens who settle tax disputes with the
authorities, and tax cuts for the self-employed.
    The Commission says the budget will push up Italy's public
debt which stood at 131 percent of GDP last year, the highest in
the euro zone after Greece's. It rejects Rome's argument that
the package can lower debt by expanding the economy.
    
    FEARS ""UNFOUNDED""
    Economy Minister Giovanni Tria said he was confident he
could explain to the Commission that Italy needed to raise
spending to offset a slowing economy, and described the 2.4
percent deficit target as ""normal.""
    Italy's fiscal plans have pushed up the yield on Italian
government bonds, raising borrowing costs for state coffers and
creating fears of contagion for the broader euro zone, but Tria
brushed off concerns.
    ""The idea that this budget can blow up Europe is totally
unfounded,"" he said. 
    The 70-year old economics professor, unaffiliated to either
ruling party, had pushed for a lower deficit target but was
overruled by party chiefs, triggering reports that he planned to
resign after the budget is approved by parliament. He denied
this on Monday.
    Five-Star leader and Deputy Prime Minister Luigi Di Maio
said the basic income, his party's flagship policy which will
cost some 10 billion euros  ($11.58 billion) next year, will
kick off before the end of March.
    To help fund spending measures, the budget makes life harder
for Italy's struggling banks, reducing the proportion of
interest payments they can deduct from their taxable income.
    While attracting international criticism, the budget is
popular with Italians. A survey by pollster Demopolis on Friday
showed 52 percent backed the plan, compared with 38 percent who
gave it the thumbs down.
    The spread between the yield on Italy's benchmark 10-year
bonds and their German equivalent stood at just over 3 percent
on Monday, broadly stable compared with the end of last week.
   ($1 = 0.8636 euros)

 (writing by Gavin Jones; Editing by Richard Balmforth and John
Stonestreet)
 ((gavin.jones@thomsonreuters.com; +39 06 8522 4232;))","['A:2', 'A:N', 'G:3', 'G:5J', 'G:A', 'G:AL', 'G:B4', 'M:1L', 'M:1P3', 'M:E9', 'M:K', 'M:N', 'M:1RT', 'E:5', 'I:D', 'M:DU', 'M:E7', 'M:MR', 'MCCL:OVR', 'MCC:OVR', 'M:1QD', 'N2:DBT', 'N2:GVD', 'N2:WEU', 'N2:IT', 'N2:EUROP', 'N2:EZC', 'N2:EZ', 'N2:NEWS1', 'N2:BRU', 'N2:GFIN', 'N2:EU', 'N2:POL', 'N2:TOPNWS', 'N2:MCE', 'N2:GDP', 'N2:INTAG', 'N2:GEN', 'N2:TOPCMB', 'N2:LEN']",6,6,False,True,False,True,Neutral,0.00014999999999987246
469,3056,495bf758b84ae08d80268afdb626396e,Romania - Factors to watch on Oct. 16,2018-10-16 13:24:43,EUR,0.0,2018-10-16 13:24:49,{'EUR': 'Neutral'},"    BUCHAREST, Oct 16 (Reuters) - Here are news stories, press
reports and events to watch which may affect Romanian financial
markets on Tuesday.
    
    EMERGENCY DECREE
    Romania's Social Democrat government approved an emergency
decree on Monday that ammends a judicial overhaul the party
passed through parliament earlier this year. 
    The changes include removing prosecutors with less than ten
years experience from the anti-corruption and anti-organised
crime prosecuting units. Meanwhile the justice minister remains
the key player in appointing chief prosecutors.
    
    DEBT TENDER
    Romania sold a more than planned 648.5 million lei ($161.20
million) of Feb. 2029 treasury bonds on Monday, with the average
accepted yield at 5.15 percent, central bank data showed. 
    [nS8N1T900A]
    
    CURRENT ACCOUNT 
    Romania's current account deficit widened by about 38
percent on the year to 5.83 billion euros ($6.75 billion) in the
first eight months, central bank data showed on Monday. 
    [nS8N1T9009]
    
    CEE MARKETS
    The zloty firmed and Polish government bonds outperformed
Central European peers on Monday after Standard & Poor's
upgraded the country's rating to 'A-"" late on Friday. 
    [nL8N1WV2IS]
    
    JUMBO
    Greece's biggest listed retailer Jumbo <BABr.AT> on Monday
posted a 15 percent rise in full year net profit, helped by
robust growth in Bulgaria and Romania. [nL8N1WV52F]
                                
    For the long-term Romanian diary, click on [RO/DIARY]
    For emerging markets economic events, click on [EMRG/DIARY]
    For an index of all diaries, click on [IND/DIARY]     
    For other related news, double click on:
 ---------------------------------------------------------------
 Romanian equities     RO-E     E.Europe equities    .CEE
 Romanian money        RO-M     Romanian debt         RO-D
 Eastern Europe        EEU      All emerging markets  EMRG
 Hot stocks            HOT      Stock markets         STX
 Market debt news      DBT      Forex news            FRX
 For real-time index quotes, double click on:
 Bucharest BETI <.BETI> Warsaw WIG20 <.WIG20> Budapest BUX
<.BUX> Prague PX <.PX>
--------------------------------------------------------

 ((bucharest.newsroom@thomsonreuters.com))","['E:5', 'G:1', 'G:2Z', 'G:A', 'G:B', 'G:B2', 'G:Y', 'M:2K', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'R:.BETI', 'R:.WIG20', 'R:.BUX', 'R:.PX', 'N2:MCE', 'N2:EMRG', 'N2:RO', 'N2:EUROP', 'N2:CEEU', 'N2:EEU', 'N2:SEEU', 'N2:PRESS', 'N2:LEN']",1,2,False,False,False,False,Neutral,8.000000000008001e-05
470,3062,1ba3a3ed590ab3bb6ae24fbf7423e6ef,Czech Republic - Factors To Watch on Oct 16,2018-10-16 14:06:44,EUR,0.82216,2018-10-16 14:06:49,{'EUR': 'Neutral'},"    PRAGUE, Oct 16 (Reuters) - Here are news stories, press
reports and events to watch which may affect Czech financial
markets on Tuesday.
                  
    ALL TIMES GMT (Czech Republic: GMT + 2 hours)        
     
=========================ECONOMIC DATA==========================
    Real-time economic data releases....................<ECONCZ>
    Summary of economic data and forecasts...........<CZ/ECON01>
    Recently released economic data..................<CZ/ECON15>
    Previous stories on Czech data.............[CZ-RTRS-LEN-ECI]
  **For a schedule of corporate and economic events: 
    http://emea1.apps.cp.thomsonreuters.com/Apps/CountryWeb/#/2E/events-overview
    
============================NEWS/EVENTS=========================
    DATA: The statistics office will publish September PPI data.
    
    BANKS: Czech banks expect to further tighten credit to
households in the final quarter of 2018 after applying stricter
home loan conditions last quarter, a central bank lending survey
showed on Monday.
    [nL8N1WV1QZ]
    
    CURRENT ACCOUNT: The Czech current account showed a deficit
of 6.97 billion crowns ($312.63 million) in August,
significantly narrower than expected, central bank data showed
on Monday.
    [nP7N1U5001]
    
    HARVEST: The Czech Republic's 2018 grain harvest was seen at
6.39 million tonnes in September, or 3.5 percent lower than an
estimate made in August, data from the Czech Statistics Bureau
(CSU) showed on Monday.
    [nP7N1U500X]
    
    CEE MARKETS: The zloty firmed and Polish government bonds
outperformed Central European peers on Monday after Standard &
Poor's upgraded the country's rating to 'A-"" late on Friday.
    [nL8N1WV2IS]   
    
    EUROPE POWER: European spot electricity prices for day-ahead
delivery rose on Monday, buoyed by a forecast fall in wind and
solar power generation while cold weather is expected to boost
demand.
    [nL8N1WV5VO]
 ---------------------- MARKET SNAPSHOT ------------------------
 Index/Crown Currency    Latest     Prev   Pct change Pct change
                                    close    on day     in 2018
 vs Euro    <EURCZK=>     25.818     25.819     0        -1.14
 vs Dollar     <CZK=>     22.311     22.293    -0.08     -4.85
 Czech Equities <.PX>  1,081.07   1,081.07      0.14      0.27
 U.S. Equities <.DJI> 25,250.55  25,339.99     -0.35      2.15
 Pvs close or current levels vs prior domestic close at 1500 GMT
                    
======================PRESS DIGEST==============================
    PROFITABILITY: Pressured by wage demands, Czech companies
had their lowest profitability rate since 1999 in the second
quarter, according to statistics office data.
    Hospodarske Noviny, page 1 
    
    SKODA: Carmaker Skoda Auto, part of the Volkswagen
<VOWG_p.DE> group, will name its new model the Scala, which will
be a successor to its Rapid model.
    Mlada Fronta Dnes, page 1
        
    (Reuters has not verified the stories, nor does it vouch for
their accuracy.)

    Prague Newsroom: +420 224 190 477
    E-mail: prague.newsroom@thomsonreuters.com



 (Reporting by Prague Newsroom)
 ((prague.newsroom@thomsonreuters.com
+420  224 190 477
Reuters Messaging: jason.hovet.thomsonreuters.com@reuters.net))","['A:1', 'A:2', 'A:8', 'A:9', 'A:N', 'B:128', 'G:1', 'G:1C', 'G:2E', 'G:A', 'G:B', 'G:B2', 'M:2K', 'M:8', 'E:B', 'B:1292', 'B:72', 'G:3D', 'M:Z', 'B:125', 'B:126', 'B:127', 'B:261', 'B:262', 'B:255', 'B:69', 'B:71', 'E:5', 'G:AL', 'G:3', 'R:VOWG_p.DE', 'P:4295869244', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'R:.PX', 'R:.DJI', 'N2:STX', 'N2:DBT', 'N2:MMT', 'N2:FRX', 'N2:GVD', 'N2:BNKS', 'N2:EMRG', 'N2:SK', 'N2:CZ', 'N2:EUROP', 'N2:CEEU', 'N2:EEU', 'N2:PRESS', 'N2:CEN', 'N2:PLCY', 'N2:CARM1', 'N2:CARM', 'N2:DE', 'N2:CMPNY', 'N2:FINS08', 'N2:BISV08', 'N2:BSVC', 'N2:FINS', 'N2:BISV', 'N2:CYCS', 'N2:CYCS08', 'N2:AUTO', 'N2:MCE', 'N2:EZC', 'N2:WEU', 'N2:LEN']",1,2,True,False,False,True,Neutral,0.00021999999999988695
471,3063,b7f2482feb8a6a9181cd4a9f735362bc,"Hungary, Factors to watch, Oct 16",2018-10-16 14:07:21,EUR,0.0,2018-10-16 14:07:33,{'EUR': 'Neutral'},"    BUDAPEST, Oct 16 (Reuters) - Following is a list of events
in Hungary and the region, as well as news stories which may
influence financial markets.
    (For any queries: Budapest editorial +36 1 327 4745)
    
    WHAT IS HAPPENING IN HUNGARY (ALL TIMES GMT)
    BUDAPEST - Parliament may approve law changes to scrap state
subsidies for a home savings scheme
    BUDAPEST - Central bank to hold news conference about
investment policy (0800)
    BUDAPEST - 3-month T-bill sale (0930)
    BUDAPEST - Central bank interest rate decision (1200) and
policy statement (1300)
    
    IN THE REGION
    SERBIA - Transport ministers of China, 16 European countries
to meet in Belgrade
    CZECH REPUBLIC - Producer prices (0900)
    SLOVAKIA - Industrial orders (0900)
    POLAND - Unemployment, wages (1000)
    CROATIA - CPI (1100)
    SLOVAKIA - Bond auction, 2nd round (1100)
    CZECH REPUBLIC - President names new foreign minister (1130)
    POLAND - CPI (1400)
    
    IN THE NEWS REUTERS
    New Hungary law bans rough sleepers, rights groups complain
    A tough new law that bans homeless people from sleeping on
Hungary's streets came into force, prompting criticism from
human rights groups who say it is inhumane. [nL8N1WV2A2] 
    
    Zloty, Polish bonds firm cautiously after S&P upgrade
    The zloty firmed and Polish government bonds outperformed
Central European peers after Standard & Poor's upgraded the
country's rating to 'A-"" late on Friday. [nL8N1WV2IS]

 (Reporting by Gergely Szakacs)
 ((gergely.szakacs@reuters.com Twitter: https://twitter.com/szakacsg
 ; +36 1 327 4748; Reuters Messaging:
gergely.szakacs.thomsonreuters.com@reuters.net))","['G:1', 'G:46', 'G:A', 'G:B', 'G:B2', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'N2:EMRG', 'N2:HU', 'N2:EUROP', 'N2:CEEU', 'N2:EEU', 'N2:LEN']",1,2,False,False,False,False,Neutral,0.00021999999999988695
472,3077,fbb0e22b850c2ac5f32f028cdedca9ce,UK minister Brokenshire says colleagues must rally behind PM May on Brexit,2018-10-16 15:07:29,EUR,0.0,2018-10-16 15:07:32,"{'EUR': 'Neutral', 'GBP': 'Positive'}","    LONDON, Oct 16 (Reuters) - British housing minister James
Brokenshire said on Tuesday his government colleagues needed to
rally behind Prime Minister Theresa May's Brexit plan ahead of a
meeting of her top ministerial team to discuss her proposals for
a deal.
    ""The message is we need to support the prime minister in
making further progress this week ... and therefore move to that
position of getting that positive outcome for our country,""
Brokenshire told BBC radio. 
    ""Whilst making sure that it is our entire United Kingdom
that leaves the European Union, the Single Market and the
Customs Union because it is our UK that is just so important.""  

 (Reporting by Michael Holden; editing by Kate Holton)
 ((michael.holden@thomsonreuters.com; +44 207 542 3213; Reuters
Messaging: michael.holden.thomsonreuters.com@reuters.net))","['G:7J', 'G:3', 'G:A', 'M:N', 'M:C', 'A:1', 'A:N', 'A:2', 'E:6G', 'M:K', 'G:B4', 'A:9', 'M:1L', 'M:R', 'G:6X', 'M:4', 'M:DU', 'M:T', 'M:E7', 'G:AL', 'M:N5', 'M:ES', 'M:1QD', 'N2:GB', 'N2:WEU', 'N2:EUROP', 'N2:POL', 'N2:DIP', 'N2:STX', 'N2:GVD', 'N2:DBT', 'N2:BRXT', 'N2:EU', 'N2:EZ', 'N2:FRX', 'N2:NEWS1', 'N2:TRD', 'N2:IE', 'N2:IMM', 'N2:INTAG', 'N2:LAW', 'N2:GEN', 'N2:EZC', 'N2:CIV', 'N2:CLJ', 'N2:LEN']",1,2,False,True,False,True,Neutral,9.999999999998899e-05
473,3086,4236da73259a24995825b0ea79ec9c66,FOREX-Dollar rises on firmer U.S. yields; yuan struggles,2018-10-16 15:30:47,EUR,0.0,2018-10-16 15:30:56,"{'USD': 'Positive', 'EUR': 'Neutral', 'JPY': 'Negative', 'GBP': 'Neutral', 'CNY': 'Negative'}","    * Graphic: World FX rates in 2018 http://tmsnrt.rs/2egbfVh

    LONDON, Oct 16 (Reuters) - The dollar edged higher on
Tuesday as firmer U.S. Treasury yields encouraged investors to
buy the greenback after a recent drop with investors growing
more bullish about its short-term outlook, especially against
emerging market currencies.
    While the dollar has struggled to extend gains against the
euro and the sterling in recent days, it has strengthened
against its emerging market counterparts and pinned the Chinese
yuan to a two-month low.
    ""The dollar's outlook continues to be strong against
emerging market currencies due to more expected U.S. rate hikes
and the trade conflict between the U.S. and China,"" said Piotr
Matys, a currency strategist at Rabobank in London.
    Against a basket of its rivals <=USD>, the dollar rose 0.1 
percent at 95.13. It has fallen 1.2 percent in the last eight
sessions to a three-week low. 
    But an emerging market currency index <.MIEM00000CUS> was
holding near its lowest levels in 1-1/2 years, indicating  the
divergence of the dollar's performance against its peers.
    The euro <EUR=EBS> remained broadly on the back foot,
holding around $1.1573 against the greenback after the Italian
cabinet on Monday signed off on an expansionary 2019 budget to
set up a showdown with authorities in Brussels over compliance
with EU rules. [nL8N1WW1AI]
    The New Zealand dollar <NZD=D3> advanced 0.24 percent versus
the U.S. one to trade at 0.6567 as the domestic inflation rate
was higher than expected in the third quarter. [nL8N1WV068]
    The Japanese yen <JPY=> weakened by 0.19 percent on Tuesday
and changed hands at 111.97. The yen had hit a one-month high of
111.61 on Monday.
    The Swiss franc <CHF=> weakened 0.17 percent versus the
dollar to trade at 0.9886 on Tuesday, after tacking on 0.45
percent overnight.
    Sterling was broadly steady at a one-week low as Brexit
negotiations faltered before a crucial European Union summit
this week. [nL8N1WV551]

 (Reporting by Saikat Chatterjee; Editing by Andrew Heavens)
 ((saikat.chatterjee@thomsonreuters.com; +44-20-7542-1713;
Reuters Messaging: saikat.chatterjee.reuters.com@reuters.net))","['A:9', 'G:3', 'G:30', 'G:3D', 'G:41', 'G:6J', 'G:7J', 'G:A', 'G:AL', 'G:B', 'G:B4', 'G:K', 'M:3F', 'M:K', 'M:NP', 'E:5', 'G:6', 'G:S', 'G:4', 'G:9', 'M:DU', 'M:E7', 'M:N', 'R:EFX=', 'R:EUR=', 'R:EURJPY=', 'R:JPY=', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'R:.MIEM00000CUS', 'N2:FRX', 'N2:WEU', 'N2:CH', 'N2:DE', 'N2:JP', 'N2:US', 'N2:GB', 'N2:EUROP', 'N2:EZC', 'N2:CEEU', 'N2:EZ', 'N2:ASIA', 'N2:MKTREP', 'N2:EU', 'N2:REP', 'N2:MCE', 'N2:EASIA', 'N2:ASXPAC', 'N2:AMERS', 'N2:NAMER', 'N2:INTAG', 'N2:GEN', 'N2:POL', 'N2:LEN']",1,2,False,True,False,True,Neutral,9.999999999998899e-05
474,3090,96379091672fd48aaf0dc28aba1887cc,"Russian rouble up, spurred by tax payments",2018-10-16 15:34:52,EUR,0.0,2018-10-16 15:34:57,"{'USD': 'Negative', 'EUR': 'Neutral'}","    MOSCOW, Oct 16 (Reuters) - - The Russian rouble opened
higher on Tuesday, buoyed by the start of monthly tax payments.
    At 0715 GMT, the rouble was 0.05 percent stronger against
the dollar at 65.61 <RUBUTSTN=MCX> and had gained 0.1 percent to
trade at 75.93 versus the euro <EURRUBTN=MCX>.
    The Russian currency got support from local tax payments for
the month of October, which came due on Monday. To meet the
duties, export-focused companies usually convert their foreign
currency revenues into roubles.
    Brent crude oil <LCOc1>, a global benchmark for Russia's
main export, was down 0.27 percent at $80.56 a barrel.
    Russian stock indexes rose. The dollar-denominated RTS index
<.IRTS> was up 0.1 percent to 1,148 points. The rouble-based
MOEX Russian index <.IMOEX> was 0.04 percent higher at 2,390
points.
    The finance ministry is due to announce later on Tuesday
whether it will hold an auction of its OFZ bonds and if so the
amount to be sold.
    
    For Russian equities guide see <RU/EQUITY>
    For Russian treasury bonds see <0#RUTSY=MM>
    

 (Reporting by Vladimir Soldatkin, additional reporting by
Vladimir Abramov; editing by Larry King)
 ((vladimir.soldatkin@reuters.com; +7 495 775 12 42;))","['A:1', 'A:2', 'A:2T', 'A:7', 'A:8', 'A:9', 'E:5A', 'G:1', 'G:38', 'G:A', 'G:AJ', 'G:B', 'G:B2', 'G:K', 'M:3F', 'M:NP', 'M:S2', 'M:Z', 'E:4S', 'E:5', 'M:8', 'E:1', 'E:R', 'G:E', 'G:S', 'R:.IRTS', 'R:.MCX', 'R:EURRUBTN=MCX', 'R:RUBUTSTN=MCX', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'R:.IRTS', 'R:.IMOEX', 'N2:STX', 'N2:DBT', 'N2:NDFW', 'N2:DRV', 'N2:MMT', 'N2:FRX', 'N2:STK', 'N2:EMRG', 'N2:RU', 'N2:EUROP', 'N2:CISC', 'N2:CEEU', 'N2:EEU', 'N2:ASIA', 'N2:MKTREP', 'N2:REP', 'N2:CBRU', 'N2:CMPNY', 'N2:CURINT', 'N2:MCE', 'N2:CEN', 'N2:BACT', 'N2:DEAL1', 'N2:NASIA', 'N2:ASXPAC', 'N2:LEN']",1,2,True,False,False,True,Neutral,0.000140000000000029
475,3098,46174639f9669ddf7bc94dcbab8c9399,"UK PM May risks no-confidence vote on Brexit, eurosceptics warn -Telegraph",2018-10-16 15:48:33,EUR,-0.09255,2018-10-16 15:48:42,"{'EUR': 'Neutral', 'GBP': 'Neutral'}","    LONDON, Oct 16 (Reuters) - Hardline eurosceptics in British
Prime Minister Theresa May's party are threatening a vote of no
confidence in her leadership within the next couple of weeks,
unless she drops her ""Chequers"" plans for Brexit, the Daily
Telegraph reported on Tuesday.
    ""If the cabinet does not chuck Chequers I think we will have
a vote of no confidence ... by this week, next week. We are
completely on the brink now,"" an unnamed source from the
European Research Group of anti-EU lawmakers in May's ruling
Conservative party told the Telegraph.
    Earlier on Tuesday housing minister James Brokenshire called
on his colleagues to rally behind May's Brexit plan before a
meeting of her top ministerial team to discuss her proposals for
a deal. [nL8N1WW1I7]
    May said on Monday she believed a Brexit agreement was still
achievable although European Council President Donald Tusk
warned that the chances of a no-deal divorce had increased. May
is to address her 27 EU peers on Brexit at a summit in Brussels
on Wednesday.

 (Reporting by Andy Bruce; editing by Michael Holden)
 ((andy.bruce@thomsonreuters.com; +442075423484; Reuters
Messaging: andy.bruce.thomsonreuters.com@reuters.net))","['M:C', 'E:6G', 'M:K', 'M:E7', 'M:1L', 'G:3', 'A:1', 'A:2', 'A:9', 'A:N', 'G:6X', 'G:7J', 'G:B4', 'G:A', 'M:4', 'M:DU', 'M:R', 'M:T', 'M:N', 'G:AL', 'M:N5', 'M:ES', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'N2:DIP', 'N2:BRXT', 'N2:EU', 'N2:GEN', 'N2:NEWS1', 'N2:WEU', 'N2:STX', 'N2:DBT', 'N2:FRX', 'N2:GVD', 'N2:IE', 'N2:GB', 'N2:EZ', 'N2:EUROP', 'N2:IMM', 'N2:INTAG', 'N2:TRD', 'N2:LAW', 'N2:POL', 'N2:EZC', 'N2:CIV', 'N2:CLJ', 'N2:LEN']",1,2,False,True,False,True,Neutral,0.000140000000000029
